	id	aspect	direct	factual	opinion	comp	question	dataset
2499	22941	1	0	8	8	1	I know nothing about programming. What is the best way and the best language to start learning how to program?	q
2500	22942	0	1	0	1	1	As of March 2014 which is the better gaming console on the market, Sony's PS4 or Microsoft's Xbox One?	q
2501	22944	0	1	0	1	1	I'm confused between the Maruti Swift VXI and the Hyundai Grand I10 Sports. Which is the better of the two?	q
2502	22945	1	1	8	8	1	What's the better investment: ZoomInfo, Hoovers, LeadzGen, InsideView, Jigsaw, DiscoverOrg or CRUSH Reports and why?	q
2503	22946	1	1	8	8	1	Which is the better option when planning a trip from Bangalore to Goa? Should we go by car and start driving at night or should we go by train to Goa and reserve a car there?	q
2504	22947	1	1	8	8	1	Who has the better claim to the throne: Aegon, Jon Snow or Daenerys?	q
2505	22948	1	1	8	8	1	Who's the better martial artist?  Jackie Chan, Jet Li, or Donnie Yen?	q
2506	22949	1	1	8	8	1	Which is the better guitar to buy between Yamaha F310 and Cort Ad810?	q
2507	22950	0	0	0	1	1	What are the biggest challenges of being an entrepreneur?	q
2508	22951	0	0	8	8	1	What are the biggest changes in Swift 3 from earlier versions?	q
2509	22952	0	0	0	1	1	What are the biggest culture shocks people face when coming to Lithuania?	q
2510	22953	0	0	0	1	1	What are the biggest mistakes done by humans?	q
2511	22954	0	0	0	1	1	What are the biggest mistakes people make when visiting Bangladesh?	q
2512	22955	0	0	0	1	1	What are the biggest mistakes people make when visiting the Netherlands?	q
2513	22956	0	0	8	8	1	What are the biggest stories TMZ has broken?	q
2514	22957	0	0	0	1	1	What do people consider the biggest casting errors in American films?	q
2515	22958	0	0	8	8	1	What is the biggest mistake you have done in your life?	q
2516	22959	0	0	0	1	1	What is the biggest skeleton in Donald Trump's closet?	q
2517	22960	0	0	0	1	1	What is the biggest threat to Apple?	q
2518	22961	0	0	8	8	1	What is the biggest worry in your life? Why?	q
2519	22962	0	0	8	8	1	What it the biggest thing you got away with due to fame or status?	q
2520	22963	0	0	8	8	1	Which is the biggest prime number?	q
2521	22964	1	0	8	8	1	Which major movies have the biggest plot holes?	q
2522	22965	0	0	0	1	1	Who are considered the biggest star faculty members at Princeton?	q
2523	22966	1	0	0	1	1	What are the cheap and best test automation tools that can be used in a startup?	q
2524	22967	0	0	0	0	1	What are the booking charges for Makemytrip and Irctc? Which is the cheapest way to book a railway ticket online?	q
2525	22968	0	0	8	8	1	What is the cheapest way to send money to India from the UK?	q
2526	22969	0	0	8	8	1	What's the cheapest price for a car in the US?	q
2527	22970	0	0	8	8	1	Where is the cheapest place to buy Dragon Ball Z on Blu-ray?	q
2528	22971	0	0	8	8	1	Which is the cheapest way to transfer money from India to UK?	q
2529	22972	8	0	8	8	1	What is the cheapest, painless, easiest way to commit suicide?	q
2530	22973	0	0	0	1	1	What are the cheapest/free Instagram bots that automatically like hashtags you recommend?	q
2531	22974	1	0	8	8	1	What is the common scientific opinion about Elon Musk's plan to nuke Mars' poles to accelerate the creation of an atmosphere?	q
2532	22975	0	1	0	0	1	How do presidential elections work in the US, how do the compare to the presidential elections in Mexico?	q
2533	22976	0	1	8	8	1	What were the major contributions of the political leaders during WW1, and how are the compared to the ones during the Paraguay War?	q
2534	22978	1	0	8	8	1	Is Obama the coolest President?	q
2535	22979	0	0	8	8	1	What is the coolest Harley Davidson iPhone 5 case?	q
2536	22980	0	0	8	8	1	What is the coolest thing you've done with a Raspberry Pi?	q
2537	22981	0	0	8	8	1	What was the coolest car you have ever driven?	q
2538	22982	1	0	8	8	1	What are some of the coolest / most unusual / strangest jobs?	q
2539	22983	0	0	8	8	1	What is the craziest drink you've ever heard someone order at Starbucks?	q
2540	22984	0	0	0	1	1	What s the craziest thing you have done in your life?	q
2541	22985	0	0	8	8	1	What was the craziest thing you ever did in high school?	q
2542	22986	0	0	0	1	1	What are the craziest/weirdest things you've seen a professor do?	q
2543	22987	0	0	0	1	1	What's the creepiest experience you've had with a man?	q
2544	22988	0	0	8	8	1	What would be the cruelest item to drop to a person stranded on an island?	q
2545	22989	0	0	8	8	1	What is the cutest animals princess you've ever seen?	q
2546	22990	0	0	8	8	1	Which country's soldier is the deadliest?	q
2547	22991	0	1	0	0	1	What is the diference between rationalism, realism and idealism?	q
2548	22992	1	1	8	8	1	Can you describe the difference between 3G, 4G, and LTE in layman terms?	q
2549	22993	0	1	1	0	1	How can you tell the difference between meth and bath salts?	q
2550	22994	0	1	8	8	1	How do I tell the difference between real and fake emeralds?	q
2551	22995	0	1	0	0	1	I have a B.S. in physics and want to be an FBI analyst. What is the difference between an FBI data scientist and an FBI intelligence analyst?	q
2552	22996	0	1	0	1	1	"Love: What is the difference between ""I love you"" and ""I have love for you""?"	q
2553	22997	0	1	8	8	1	Mobile Phones: What is the difference between GSM, WCDMA, CDMA and UMTS SIM slots?	q
2554	22998	0	1	8	8	1	Music theory: what is the difference between a key and a scale?	q
2555	22999	0	1	8	8	1	What is the difference between adiabatic process and poly-tropic process?	q
2556	23000	0	1	1	0	1	What are the difference between resin cast and normal transformer?	q
2557	23001	0	1	8	8	1	What are the difference between spores and gametes?	q
2558	23002	0	1	1	0	1	What is gross NPA, net NPA & the difference between them in the banking industry?	q
2559	23003	0	1	0	0	1	What is the difference (if any) between transgender and transexual?	q
2560	23004	0	1	0	0	1	What is the difference among basic mathematics, applied mathematics and computational mathematics?	q
2561	23005	0	1	8	8	1	"What is the difference between ""will and will not"" and ""should and should not""?"	q
2562	23007	0	1	8	8	1	What is the difference between a 2-ohm and 4-ohm speaker?	q
2563	23008	0	1	1	0	1	What is the difference between a black and blue brindle Pitbull? What makes their coloring different?	q
2564	23009	0	1	8	8	1	What is the difference between a blue whale and a whale shark?	q
2565	23010	0	1	8	8	1	What is the difference between a chromosome and chromatid?	q
2566	23011	0	1	8	8	1	What is the difference between a compressor and a pump?	q
2567	23012	0	1	8	8	1	What is the difference between a condo and a townhouse?	q
2568	23013	0	1	8	8	1	What is the difference between a country and a sovereign city-state?	q
2569	23014	0	1	1	0	1	What is the difference between a degree and a diploma?	q
2570	23015	0	1	8	8	1	What is the difference between a dimension and a metric?	q
2571	23016	0	1	8	8	1	What is the difference between a feature film and a commercial film?	q
2572	23017	0	1	8	8	1	What is the difference between a laptop notebook and an ultrabook tablet?	q
2573	23018	0	1	8	8	1	What is the difference between a level 0, level 1 and level 2 on Mexico KMZ File?	q
2574	23019	0	1	8	8	1	What is the difference between a Masters in Computer Science and Information Technology?	q
2575	23020	0	1	8	8	1	What is the difference between a monologue and a soliloquy?	q
2576	23021	0	1	8	8	1	What is the difference between a port and a socket?	q
2577	23022	0	1	1	0	1	What is the difference between a product manager and a segment manager?	q
2578	23023	0	1	8	8	1	What is the difference between a static and dynamic system?	q
2579	23024	0	1	8	8	1	What is the difference between a thought, feeling, emotion, mood and attitude?	q
2580	23025	0	1	8	8	1	What is the difference between a Vmatic and automatic gearbox in a scooter?	q
2581	23026	1	1	0	0	1	What is the difference between AAVMC and AVMA in terms of veterinary?	q
2582	23027	0	1	0	1	1	What is the difference between acting in a film and acting in a TV series?	q
2583	23028	0	1	0	0	1	What is the difference between active immunity and passive immunity? What are its similarities?	q
2584	23029	0	1	8	8	1	What is the difference between advocate and lawyer?	q
2585	23030	0	1	8	8	1	What is the difference between aim objectives and goal?	q
2586	23031	0	1	8	8	1	What is the difference between an array and a hash table in a programming language?	q
2587	23032	0	1	0	1	1	What is the difference between Angular2 and react?	q
2588	23033	0	1	8	8	1	What is the difference between atomic mass unit(amu) and mass?	q
2589	23034	0	1	8	8	1	What is the difference between Australia continent and Oceania?	q
2590	23035	0	1	8	8	1	What is the difference between being in love and having a crush?	q
2591	23036	0	1	8	8	1	What is the difference between blocking and muting?	q
2592	23037	0	1	0	0	1	What is the difference between Chinese culture and Western culture?	q
2593	23038	0	1	8	8	1	What is the difference between CRR, SLR and Capital Adequacy Ratio (CAR)? Explain by giving examples and illustrate their significance.	q
2594	23039	0	1	1	0	1	What is the difference between current accounts and financial accounts?	q
2595	23040	0	1	8	8	1	What is the difference between data analyticis and data mining?	q
2596	23041	0	1	8	8	1	What is the difference between data science and data analysis?	q
2597	23042	0	1	8	8	1	What is the difference between DDR, DDR2, DDR3 and DDR4 RAM?	q
2598	23043	0	1	8	8	1	What is the difference between diesel engine and petrol engine?	q
2599	23044	0	1	8	8	1	What is the difference between domain and range? Describe a real-life situation that could be modeled by a function.	q
2600	23045	0	1	0	0	1	What is the difference between doubt and suspicion?	q
2601	23046	0	1	8	8	1	What is the difference between drying and evaporation?	q
2602	23047	0	1	0	0	1	What is the difference between equity and debt in mutual funds?	q
2603	23048	0	1	0	0	1	What is the difference between Form Follows Function and Function Follows Form?	q
2604	23049	0	1	8	8	1	What is the difference between free and paid antivirus softwares?	q
2605	23050	0	1	0	0	1	What is the difference between free will and destiny?	q
2606	23051	0	1	1	0	1	What is the difference between fruit flies and fleas?	q
2607	23052	0	1	8	8	1	What is the difference between fruits and vegetables?	q
2608	23053	0	1	8	8	1	What is the difference between full wave rectifier and bridge rectifier?	q
2609	23054	0	1	8	8	1	What is the difference between HDD and SSD in layman's terms?	q
2610	23055	0	1	1	0	1	What is the difference between heat capacity and specific heat?	q
2611	23056	0	1	8	8	1	What is the difference between India and USA?	q
2612	23057	0	1	8	8	1	What is the difference between industrial psychology and human resource manager?	q
2613	23058	0	1	1	0	1	What is the difference between Internet and internet?	q
2614	23059	0	1	8	8	1	What is the difference between isolator and circuit breaker?	q
2615	23060	0	1	8	8	1	What is the difference between kinetic and static friction?	q
2616	23061	0	1	1	0	1	What is the difference between leafhopper and grasshopper?	q
2617	23062	0	1	8	8	1	What is the difference between LED and DLED TV?	q
2618	23063	0	1	8	8	1	What is the difference between living to work and working to live?	q
2619	23064	0	1	8	8	1	What is the difference between M.Sc. in project management and M. Eng. project management?	q
2620	23065	0	1	8	8	1	What is the difference between MAKE IN INDIA and MAKE AMERICA GREAT AGAIN?	q
2621	23066	0	1	0	0	1	What is the difference between mali and adreno GPU in Android?	q
2622	23067	0	1	8	8	1	What is the difference between mechanical engineering and engineering physics?	q
2623	23068	0	1	8	8	1	What is the difference between nationality, ethnicity and race?	q
2624	23069	0	1	8	8	1	What is the difference between neutrinos and photons?	q
2625	23070	0	1	1	0	1	What is the difference between nihilism and anarchism?	q
2626	23071	0	1	8	8	1	What is the difference between open-cast mining and quarrying?	q
2627	23072	0	1	8	8	1	What is the difference between Opti-Free Replenish and Express?	q
2628	23073	0	1	8	8	1	What is the difference between ordinary phones and iPhones?	q
2629	23074	0	1	8	8	1	What is the difference between oscillation and resonance?	q
2630	23075	0	1	8	8	1	What is the difference between OTG and Microwave Oven?	q
2631	23076	0	1	8	8	1	What is the difference between Paracetamol and Ibuprofen?	q
2632	23077	0	1	0	1	1	What is the difference between PayPal, Apple Pay and Google wallet?	q
2633	23078	0	1	8	8	1	What is the difference between PGDM and EPGP in business school?	q
2634	23079	0	1	8	8	1	What is the difference between PhoneGap, Cordova, and Ionic?	q
2635	23080	0	1	8	8	1	What is the difference between police station and police chouki?	q
2636	23081	0	1	8	8	1	What is the difference between precision and accuracy?	q
2637	23082	0	1	8	8	1	What is the difference between public and private sector?	q
2638	23083	0	1	8	8	1	What is the difference between Quora, WhatsApp and Facebook?	q
2639	23084	0	1	0	0	1	What is the difference between regular and direct plans of mutual funds?	q
2640	23085	0	1	8	8	1	What is the difference between responsive and adaptive design?	q
2641	23086	0	1	8	8	1	What is the difference between SAFE and KISS?	q
2642	23087	0	1	0	0	1	What is the difference between sarcasm and irony?	q
2643	23088	0	1	8	8	1	"What is the difference between saying ""iran/persia"" and ""persian/iranian""?"	q
2644	23089	0	1	8	8	1	What is the difference between South Korean girls and Japanese girls?	q
2645	23090	0	1	8	8	1	What is the difference between stainless steel grade SS304 and SUS304?	q
2646	23091	0	1	8	8	1	What is the difference between static and dynamic character?	q
2647	23092	0	1	8	8	1	What is the difference between stock and share?	q
2648	23093	0	1	8	8	1	What is the difference between subjective and objective probabilities?	q
2649	23094	0	1	8	8	1	What is the difference between synchronous and asynchronous?	q
2650	23095	0	1	8	8	1	What is the difference between Systems Engineering and Industrial Engineering?	q
2651	23096	0	1	8	8	1	What is the difference between T1 and T2 imaging in MRI?	q
2652	23097	0	1	8	8	1	What is the difference between the current taxation and the new goods and services tax (GST) in India? What is the impact?	q
2653	23098	0	1	8	8	1	What is the difference between the IMF and the World Bank?	q
2654	23099	0	1	8	8	1	What is the difference between the stiffness and rigidity of materials?	q
2655	23100	0	1	8	8	1	What is the difference between the use of Tris-base and Tris-HCL in the preparation of gels for SDS-PAGE other than the volume of NaOH or HCL needed for the pH adjust?	q
2656	23101	0	1	0	0	1	What is the difference between trade associations and professional organizations?	q
